"Step","cosmic-field-350 - immediate_reward","cosmic-field-350 - immediate_reward__MIN","cosmic-field-350 - immediate_reward__MAX"
"1010401","0","0","0"
"1010435","2","2","2"
"1010893","2","2","2"
"1011081","0","0","0"
"1011246","0","0","0"
"1011276","0","0","0"
"1011304","0","0","0"
"1011535","2","2","2"
"1011818","2","2","2"
"1012164","0","0","0"
"1012458","0","0","0"
"1012709","0","0","0"
"1012741","0","0","0"
"1012924","0","0","0"
"1012990","0","0","0"
"1013115","0","0","0"
"1013191","0","0","0"
"1013201","0","0","0"
"1013318","0","0","0"
"1013328","0","0","0"
"1013414","0","0","0"
"1013634","0","0","0"
"1014126","0","0","0"
"1014153","0","0","0"
"1014299","0","0","0"
"1014580","0","0","0"
"1015364","0","0","0"
"1015680","1","1","1"
"1015928","0","0","0"
"1016097","0","0","0"
"1016127","0","0","0"
"1016155","0","0","0"
"1016426","2","2","2"
"1016446","0","0","0"
"1016697","0","0","0"
"1016786","0","0","0"
"1016930","0","0","0"
"1017004","0","0","0"
"1017016","0","0","0"
"1017091","0","0","0"
"1017356","2","2","2"
"1017416","0","0","0"
"1017460","0","0","0"
"1017986","0","0","0"
"1018588","0","0","0"
"1018602","4","4","4"
"1019099","0","0","0"
"1019311","0","0","0"
"1019317","0","0","0"
"1019409","0","0","0"
"1019421","0","0","0"
"1019549","0","0","0"
"1019559","0","0","0"
"1019756","0","0","0"
"1020281","0","0","0"
"1020460","0","0","0"
"1020490","0","0","0"
"1020678","0","0","0"
"1020692","0","0","0"
"1021240","0","0","0"
"1021512","0","0","0"
"1021590","0","0","0"
"1021696","4","4","4"
"1021983","2","2","2"
"1022063","2","2","2"
"1022221","0","0","0"
"1022281","0","0","0"
"1022303","0","0","0"
"1022518","1","1","1"
"1022797","0","0","0"
"1022821","0","0","0"
"1022867","2","2","2"
"1023026","0","0","0"
"1023136","2","2","2"
"1023472","1","1","1"
"1023508","0","0","0"
"1023629","0","0","0"
"1023633","0","0","0"
"1023795","0","0","0"
"1023897","0","0","0"
"1024068","0","0","0"
"1024076","0","0","0"
"1024150","0","0","0"
"1024554","0","0","0"
"1024698","0","0","0"
"1025080","0","0","0"
"1025212","2","2","2"
"1025985","0","0","0"
"1026119","4","4","4"
"1026139","0","0","0"
"1026282","0","0","0"
"1026734","2","2","2"
"1027534","0","0","0"
"1027550","0","0","0"
"1027689","2","2","2"
"1027822","0","0","0"
"1027940","0","0","0"
"1028014","0","0","0"
"1028042","0","0","0"
"1028058","0","0","0"
"1028755","0","0","0"
"1028847","0","0","0"
"1029145","0","0","0"
"1029274","0","0","0"
"1029478","0","0","0"
"1029787","0","0","0"
"1029889","0","0","0"
"1029904","0","0","0"
"1031018","1","1","1"
"1031068","0","0","0"
"1031092","0","0","0"
"1031194","0","0","0"
"1031305","0","0","0"
"1031514","0","0","0"
"1031532","1","1","1"
"1031740","0","0","0"
"1031946","0","0","0"
"1031970","1","1","1"
"1032446","2","2","2"
"1032542","0","0","0"
"1032602","0","0","0"
"1032899","0","0","0"
"1032939","0","0","0"
"1033029","0","0","0"
"1033212","0","0","0"
"1033248","2","2","2"
"1033589","0","0","0"
"1033616","0","0","0"
"1034065","0","0","0"
"1034131","0","0","0"
"1034299","0","0","0"
"1034566","0","0","0"
"1034612","0","0","0"
"1034629","1","1","1"
"1034735","0","0","0"
"1034807","2","2","2"
"1035070","0","0","0"
"1035188","0","0","0"
"1035327","0","0","0"
"1035682","2","2","2"
"1035793","1","1","1"
"1035949","4","4","4"
"1035977","0","0","0"
"1036024","0","0","0"
"1036032","0","0","0"
"1036102","0","0","0"
"1036116","0","0","0"
"1036256","2","2","2"
"1036355","6","6","6"
"1036479","0","0","0"
"1036980","0","0","0"
"1037020","0","0","0"
"1037350","1","1","1"
"1037540","0","0","0"
"1037924","0","0","0"
"1038524","0","0","0"
"1038564","0","0","0"
"1038593","0","0","0"
"1038763","0","0","0"
"1038783","0","0","0"
"1039344","0","0","0"
"1039356","0","0","0"
"1039480","0","0","0"
"1039821","0","0","0"
"1039972","0","0","0"
"1040080","0","0","0"
"1040228","0","0","0"
"1040319","0","0","0"
"1040341","0","0","0"
"1040557","2","2","2"
"1040712","0","0","0"
"1040864","0","0","0"
"1040878","0","0","0"
"1041013","1","1","1"
"1041105","0","0","0"
"1041258","0","0","0"
"1041461","2","2","2"
"1041511","0","0","0"
"1041551","0","0","0"
"1041664","1","1","1"
"1041854","2","2","2"
"1042200","0","0","0"
"1042483","0","0","0"
"1042722","0","0","0"
"1042846","0","0","0"
"1042911","1","1","1"
"1043168","0","0","0"
"1043240","2","2","2"
"1043282","0","0","0"
"1043493","4","4","4"
"1043842","0","0","0"
"1044005","0","0","0"
"1044258","0","0","0"
"1044578","0","0","0"
"1045347","0","0","0"
"1045495","0","0","0"
"1045596","2","2","2"
"1045648","0","0","0"
"1045656","0","0","0"
"1045742","0","0","0"
"1045754","0","0","0"
"1045883","2","2","2"
"1046005","0","0","0"
"1046168","0","0","0"
"1046276","0","0","0"
"1046363","0","0","0"
"1046485","0","0","0"
"1046539","0","0","0"
"1046611","0","0","0"
"1046643","0","0","0"
"1046753","0","0","0"
"1046928","0","0","0"
"1047063","0","0","0"
"1047199","0","0","0"
"1047344","0","0","0"
"1047439","1","1","1"
"1047601","0","0","0"
"1047900","2","2","2"
"1048191","2","2","2"
"1048840","0","0","0"
"1048852","0","0","0"
"1049009","0","0","0"
"1049207","0","0","0"
"1049793","0","0","0"
"1049871","0","0","0"
"1049995","0","0","0"
"1050386","0","0","0"
"1050390","0","0","0"
"1050553","6","6","6"
"1050750","0","0","0"
"1051312","0","0","0"
"1051314","0","0","0"
"1051356","0","0","0"
"1051394","3","3","3"
"1051963","1","1","1"
"1052201","0","0","0"
"1052285","0","0","0"
"1052351","0","0","0"
"1052421","0","0","0"
"1052586","1","1","1"
"1052630","4","4","4"
"1052761","0","0","0"
"1052946","0","0","0"
"1052964","0","0","0"
"1053056","0","0","0"
"1053173","0","0","0"
"1053301","3","3","3"
"1053530","3","3","3"
"1053622","4","4","4"
"1053727","0","0","0"
"1054011","0","0","0"
"1054244","0","0","0"
"1054270","0","0","0"
"1054485","1","1","1"
"1054750","2","2","2"
"1054884","0","0","0"
"1054896","0","0","0"
"1055083","0","0","0"
"1055091","0","0","0"
"1055101","0","0","0"
"1055439","1","1","1"
"1055740","0","0","0"
"1055798","0","0","0"
"1055904","0","0","0"
"1055912","0","0","0"
"1056125","0","0","0"
"1056222","0","0","0"
"1056228","0","0","0"
"1056246","1","1","1"
"1056354","0","0","0"
"1056646","0","0","0"
"1056736","0","0","0"
"1056939","2","2","2"
"1056979","3","3","3"
"1057099","0","0","0"
"1057311","2","2","2"
"1057438","0","0","0"
"1057919","2","2","2"
"1057963","0","0","0"
"1058202","0","0","0"
"1058341","0","0","0"
"1058445","0","0","0"
"1058565","0","0","0"
"1058688","4","4","4"
"1058758","0","0","0"
"1059370","0","0","0"
"1059428","0","0","0"
"1059468","0","0","0"
"1059716","0","0","0"
"1059935","0","0","0"
"1059993","0","0","0"
"1060046","0","0","0"
"1060435","0","0","0"
"1060506","1","1","1"
"1060602","0","0","0"
"1060606","0","0","0"
"1060614","4","4","4"
"1060719","0","0","0"
"1060725","1","1","1"
"1060767","0","0","0"
"1060797","0","0","0"
"1060986","0","0","0"
"1061259","0","0","0"
"1061512","0","0","0"
"1061576","0","0","0"
"1061620","0","0","0"
"1061878","0","0","0"
"1062221","0","0","0"
"1062256","0","0","0"
"1062274","0","0","0"
"1062326","6","6","6"
"1062434","6","6","6"
"1063053","0","0","0"
"1063368","2","2","2"
"1063454","0","0","0"
"1063539","1","1","1"
"1063569","1","1","1"
"1063956","0","0","0"
"1064032","0","0","0"
"1064106","0","0","0"
"1064128","0","0","0"
"1064212","0","0","0"
"1064440","0","0","0"
"1064560","0","0","0"
"1064562","0","0","0"
"1064837","0","0","0"
"1064969","2","2","2"
"1065204","0","0","0"
"1065218","0","0","0"
"1065298","0","0","0"
"1065623","0","0","0"
"1065782","0","0","0"
"1065800","0","0","0"
"1065853","0","0","0"
"1065979","0","0","0"
"1065999","0","0","0"
"1066055","0","0","0"
"1066188","2","2","2"
"1066439","0","0","0"
"1066483","0","0","0"
"1066532","0","0","0"
"1066685","1","1","1"
"1066717","0","0","0"
"1066837","0","0","0"
"1067060","2","2","2"
"1067414","0","0","0"
"1067598","0","0","0"
"1067649","0","0","0"
"1068096","0","0","0"
"1068113","0","0","0"
"1068761","0","0","0"
"1068920","0","0","0"
"1069123","3","3","3"
"1069204","0","0","0"
"1069381","2","2","2"
"1069574","1","1","1"
"1069799","4","4","4"
"1069905","0","0","0"
"1070213","0","0","0"
"1070263","0","0","0"
"1070544","0","0","0"
"1070642","2","2","2"
"1070984","0","0","0"
"1071070","2","2","2"
"1071140","4","4","4"
"1071216","0","0","0"
"1071540","0","0","0"
"1071570","2","2","2"
"1071683","1","1","1"
"1071797","0","0","0"
"1071857","0","0","0"
"1071867","0","0","0"
"1071927","0","0","0"
"1072704","0","0","0"
"1072818","0","0","0"
"1073133","2","2","2"
"1073307","0","0","0"
"1073341","0","0","0"
"1073384","0","0","0"
"1073478","0","0","0"
"1073510","0","0","0"
"1073628","0","0","0"
"1073650","0","0","0"
"1073832","0","0","0"
"1073893","0","0","0"
"1074226","0","0","0"
"1074445","0","0","0"
"1074565","0","0","0"
"1074760","1","1","1"
"1074808","0","0","0"
"1074836","0","0","0"
"1075234","0","0","0"
"1075778","0","0","0"
"1075852","4","4","4"
"1075884","0","0","0"
"1075912","0","0","0"
"1075985","0","0","0"
"1076039","0","0","0"
"1076908","0","0","0"
"1076984","0","0","0"
"1077092","0","0","0"
"1077375","1","1","1"
"1077476","1","1","1"
"1077482","0","0","0"
"1077540","0","0","0"
"1077574","0","0","0"
"1077878","1","1","1"
"1077944","2","2","2"
"1078304","0","0","0"
"1078621","2","2","2"
"1078627","6","6","6"
"1078649","0","0","0"
"1079145","3","3","3"
"1079251","0","0","0"
"1079388","2","2","2"
"1079416","0","0","0"
"1079488","3","3","3"
"1079663","0","0","0"
"1080017","0","0","0"
"1080236","0","0","0"
"1080244","0","0","0"
"1080266","1","1","1"
"1080354","0","0","0"
"1080362","0","0","0"
"1080426","0","0","0"
"1080525","0","0","0"
"1080701","0","0","0"
"1081115","2","2","2"
"1081282","0","0","0"
"1081384","0","0","0"
"1081399","0","0","0"
"1081617","0","0","0"
"1081641","0","0","0"
"1081781","0","0","0"
"1082195","0","0","0"
"1083057","0","0","0"
"1083108","1","1","1"
"1083184","2","2","2"
"1083736","0","0","0"
"1083740","1","1","1"
"1083836","0","0","0"
"1083877","0","0","0"
"1083973","3","3","3"
"1084260","4","4","4"
"1084357","1","1","1"
"1084708","6","6","6"
"1084772","2","2","2"
"1085027","0","0","0"
"1085112","0","0","0"
"1085166","4","4","4"
"1085250","0","0","0"
"1085300","0","0","0"
"1085491","4","4","4"
"1085503","0","0","0"
"1085561","0","0","0"
"1085684","0","0","0"
"1085694","1","1","1"
"1086314","0","0","0"
"1086732","0","0","0"
"1087009","0","0","0"
"1087017","1","1","1"
"1087029","0","0","0"
"1087039","0","0","0"
"1087224","4","4","4"
"1087623","0","0","0"
"1087850","0","0","0"
"1088063","0","0","0"
"1088260","0","0","0"
"1088850","0","0","0"
"1088971","1","1","1"
"1089003","0","0","0"
"1089035","0","0","0"
"1089225","0","0","0"
"1089254","1","1","1"
"1089362","0","0","0"
"1089392","4","4","4"
"1089436","0","0","0"
"1089438","0","0","0"
"1089695","0","0","0"
"1090113","0","0","0"
"1090539","4","4","4"
"1090762","2","2","2"
"1090836","2","2","2"
"1090840","0","0","0"
"1091015","0","0","0"
"1091113","1","1","1"
"1091187","0","0","0"
"1091392","0","0","0"
"1091611","0","0","0"
"1091874","1","1","1"
"1092056","0","0","0"
"1092145","0","0","0"
"1093154","0","0","0"
"1093476","0","0","0"
"1093735","0","0","0"
"1093931","0","0","0"
"1093986","0","0","0"
"1094006","1","1","1"
"1094098","0","0","0"
"1094112","0","0","0"
"1094208","0","0","0"
"1094241","0","0","0"
"1094245","0","0","0"
"1094335","2","2","2"
"1094347","0","0","0"
"1094861","0","0","0"
"1094992","1","1","1"
"1095241","2","2","2"
"1095277","0","0","0"
"1095402","0","0","0"
"1095416","0","0","0"
"1095496","4","4","4"
"1095745","0","0","0"
"1095757","0","0","0"
"1095980","2","2","2"
"1096176","0","0","0"
"1096269","0","0","0"
"1096279","0","0","0"
"1096506","0","0","0"
"1096796","0","0","0"
"1097183","0","0","0"
"1097229","0","0","0"
"1097326","0","0","0"
"1097495","1","1","1"
"1097499","0","0","0"
"1098127","0","0","0"
"1098242","0","0","0"
"1098336","0","0","0"
"1098467","0","0","0"
"1098853","0","0","0"
"1099125","0","0","0"
"1099529","4","4","4"
"1099545","0","0","0"
"1099589","0","0","0"
"1099607","0","0","0"
"1099639","0","0","0"
"1099787","0","0","0"
"1099838","0","0","0"
"1099950","0","0","0"
"1100116","0","0","0"
"1100192","4","4","4"
"1100202","0","0","0"
"1100272","0","0","0"
"1100370","0","0","0"
"1100400","0","0","0"
"1100489","0","0","0"
"1100581","0","0","0"
"1100712","2","2","2"
"1100873","0","0","0"
"1100897","0","0","0"
"1100925","2","2","2"
"1100963","0","0","0"
"1100965","0","0","0"
"1101244","0","0","0"
"1101323","1","1","1"
"1101383","0","0","0"
"1101483","0","0","0"
"1101610","0","0","0"
"1101638","0","0","0"
"1101642","0","0","0"
"1102527","4","4","4"
"1102818","2","2","2"
"1103031","4","4","4"
"1103200","0","0","0"
"1103224","1","1","1"
"1103250","0","0","0"
"1103529","0","0","0"
"1103673","2","2","2"
"1103742","1","1","1"
"1103937","0","0","0"
"1103939","0","0","0"
"1104061","0","0","0"
"1104099","0","0","0"
"1104599","6","6","6"
"1104645","6","6","6"
"1104665","0","0","0"
"1104756","1","1","1"
"1104989","0","0","0"
"1105255","0","0","0"
"1105307","0","0","0"
"1105443","2","2","2"
"1105862","3","3","3"
"1105898","2","2","2"
"1106059","0","0","0"
"1106232","2","2","2"
"1106244","2","2","2"
"1106270","0","0","0"
"1106933","0","0","0"
"1106949","4","4","4"
"1107005","0","0","0"
"1107061","2","2","2"
"1107103","2","2","2"
"1107180","0","0","0"
"1107204","4","4","4"
"1107489","0","0","0"
"1107596","0","0","0"
"1107788","0","0","0"
"1107857","0","0","0"
"1107885","0","0","0"
"1108379","0","0","0"
"1108391","0","0","0"
"1108614","0","0","0"
"1108630","0","0","0"
"1108711","0","0","0"
"1108773","0","0","0"
"1108833","3","3","3"
"1108867","2","2","2"
"1109024","1","1","1"
"1109442","2","2","2"
"1109534","2","2","2"
"1109723","0","0","0"
"1110185","4","4","4"
"1110280","1","1","1"
"1110300","0","0","0"
"1110388","0","0","0"
"1110667","4","4","4"
"1110974","0","0","0"
"1111553","0","0","0"
"1111603","0","0","0"
"1111671","0","0","0"
"1111707","0","0","0"
"1111856","0","0","0"
"1112030","0","0","0"
"1112197","1","1","1"
"1112282","0","0","0"
"1112358","0","0","0"
"1112454","0","0","0"
"1112631","0","0","0"
"1112677","0","0","0"
"1113362","0","0","0"
"1113426","0","0","0"
"1113755","0","0","0"
"1113866","0","0","0"
"1113920","4","4","4"
"1114408","0","0","0"
"1114765","0","0","0"
"1114892","0","0","0"
"1115163","3","3","3"
"1115233","0","0","0"
"1115939","0","0","0"
"1116104","0","0","0"
"1116305","0","0","0"
"1116558","0","0","0"
"1116706","0","0","0"
"1116746","0","0","0"
"1116828","4","4","4"
"1116838","0","0","0"
"1116905","0","0","0"
"1116977","2","2","2"
"1117208","2","2","2"
"1117228","0","0","0"
"1117373","0","0","0"
"1117379","0","0","0"
"1117584","0","0","0"
"1117644","3","3","3"
"1117865","1","1","1"
"1117983","0","0","0"
"1117995","0","0","0"
"1118086","1","1","1"
"1118294","0","0","0"
"1118427","0","0","0"
"1118713","0","0","0"
"1118886","2","2","2"
"1119145","0","0","0"
"1119438","0","0","0"
"1119468","0","0","0"
"1119668","0","0","0"
"1119732","0","0","0"
"1119956","0","0","0"
"1120211","0","0","0"
"1120410","1","1","1"
"1121196","0","0","0"
"1121250","0","0","0"
"1121286","0","0","0"
"1121330","2","2","2"
"1121342","0","0","0"
"1121487","0","0","0"
"1121782","2","2","2"
"1121798","2","2","2"
"1121822","0","0","0"
"1121898","0","0","0"
"1122101","0","0","0"
"1122275","0","0","0"
"1122309","0","0","0"
"1122315","3","3","3"
"1122381","0","0","0"
"1122399","0","0","0"
"1122452","0","0","0"
"1122696","0","0","0"
"1123011","0","0","0"
"1123129","0","0","0"
"1123213","0","0","0"
"1123298","0","0","0"
"1123392","0","0","0"
"1123482","1","1","1"
"1123835","2","2","2"
"1124044","2","2","2"
"1124225","1","1","1"
"1124293","0","0","0"
"1124628","0","0","0"
"1124696","3","3","3"
"1124823","2","2","2"
"1125002","1","1","1"
"1125669","0","0","0"
"1125793","0","0","0"
"1125912","4","4","4"
"1126336","1","1","1"
"1126876","0","0","0"
"1127036","0","0","0"
"1127219","0","0","0"
"1127490","0","0","0"
"1127879","0","0","0"
"1128355","0","0","0"
"1128851","0","0","0"
"1129157","0","0","0"
"1129191","0","0","0"
"1129295","0","0","0"
"1129307","0","0","0"
"1129656","0","0","0"
"1129947","2","2","2"
"1130058","0","0","0"
"1130102","0","0","0"
"1130112","1","1","1"
"1130182","2","2","2"
"1130321","0","0","0"
"1130343","2","2","2"
"1130375","0","0","0"
"1130504","0","0","0"
"1130622","1","1","1"
"1130758","0","0","0"
"1130969","2","2","2"
"1131333","1","1","1"
"1131449","0","0","0"
"1131582","0","0","0"
"1131778","0","0","0"
"1131919","0","0","0"
"1131927","0","0","0"
"1132104","1","1","1"
"1132278","0","0","0"
"1132469","0","0","0"
"1132606","4","4","4"
"1132861","2","2","2"
"1133118","0","0","0"
"1133194","2","2","2"
"1133212","0","0","0"
"1133507","0","0","0"
"1133509","0","0","0"
"1133521","2","2","2"
"1133594","1","1","1"
"1133596","0","0","0"
"1133780","0","0","0"
"1133847","0","0","0"
"1133945","0","0","0"
"1134029","0","0","0"
"1134385","0","0","0"
"1134528","2","2","2"
"1134652","0","0","0"
"1134973","0","0","0"
"1135118","0","0","0"
"1135272","0","0","0"
"1135390","2","2","2"
"1135605","0","0","0"
"1135754","4","4","4"
"1135987","0","0","0"
"1136254","2","2","2"
"1136274","0","0","0"
"1136343","0","0","0"
"1136381","0","0","0"
"1136395","0","0","0"
"1136513","0","0","0"
"1136552","0","0","0"
"1136674","3","3","3"
"1136790","0","0","0"
"1137222","2","2","2"
"1137302","4","4","4"
"1137732","3","3","3"
"1138222","0","0","0"
"1138268","2","2","2"
"1138314","0","0","0"
"1138357","1","1","1"
"1138401","0","0","0"
"1138411","0","0","0"
"1138529","0","0","0"
"1138557","0","0","0"
"1138609","0","0","0"
"1138686","0","0","0"
"1138718","0","0","0"
"1139142","1","1","1"
"1139244","2","2","2"
"1139409","0","0","0"
"1139527","0","0","0"
"1139730","0","0","0"
"1139873","4","4","4"
"1140189","0","0","0"
"1140209","0","0","0"
"1140381","0","0","0"
"1140422","1","1","1"
"1140769","0","0","0"
"1140851","0","0","0"
"1140970","0","0","0"
"1141018","0","0","0"
"1141060","2","2","2"
"1141116","2","2","2"
"1141307","0","0","0"
"1141363","0","0","0"
"1141628","0","0","0"
"1141837","0","0","0"
"1142137","0","0","0"
"1142643","0","0","0"
"1142948","2","2","2"
"1142964","4","4","4"
"1143261","0","0","0"
"1143307","3","3","3"
"1143368","0","0","0"
"1143418","0","0","0"
"1143608","0","0","0"
"1143656","0","0","0"
"1144120","0","0","0"
"1144427","0","0","0"
"1144571","0","0","0"
"1144959","0","0","0"
"1144979","1","1","1"
"1144981","0","0","0"
"1145256","1","1","1"
"1145523","0","0","0"
"1145840","1","1","1"
"1145894","0","0","0"
"1146278","0","0","0"
"1146306","0","0","0"
"1146308","6","6","6"
"1146338","0","0","0"
"1146382","2","2","2"
"1147275","0","0","0"
"1147404","2","2","2"
"1147544","0","0","0"
"1147683","2","2","2"
"1148106","0","0","0"
"1148798","0","0","0"
"1148920","0","0","0"
